_id,ID,Count,Temp,Hum,timestamp
666631c72323834581db85dc,185,79,29.41,56.57,2024-06-10T01:50:47.000Z
666631db2323834581db85dd,185,80,29.4,56.38,2024-06-10T01:51:07.000Z
666631ef2323834581db85de,185,81,29.41,56.16,2024-06-10T01:51:27.000Z
666631f52323834581db85df,246,81,29.36,57.86,2024-06-10T01:51:33.000Z
666632092323834581db85e0,246,82,29.34,58.2,2024-06-10T01:51:53.000Z
6666321d2323834581db85e1,246,83,29.37,58.5,2024-06-10T01:52:13.000Z
6666322b2323834581db85e2,185,84,29.4,56.32,2024-06-10T01:52:27.000Z
6666323f2323834581db85e3,185,85,29.4,56.35,2024-06-10T01:52:47.000Z
666632452323834581db85e4,246,85,29.33,57.99,2024-06-10T01:52:53.000Z
666632532323834581db85e5,185,86,29.38,56.29,2024-06-10T01:53:07.000Z
666632672323834581db85e6,185,87,29.4,56.44,2024-06-10T01:53:27.000Z
6666327b2323834581db85e7,185,88,29.4,56.63,2024-06-10T01:53:47.000Z
6666328f2323834581db85e8,185,89,29.38,56.72,2024-06-10T01:54:07.000Z
666632952323834581db85e9,246,89,29.36,58.23,2024-06-10T01:54:13.000Z
666632a32323834581db85ea,185,90,29.38,56.72,2024-06-10T01:54:27.000Z
666632a92323834581db85eb,246,90,29.33,58.42,2024-06-10T01:54:33.000Z
666632b72323834581db85ec,185,91,29.37,56.69,2024-06-10T01:54:47.000Z
666632bd2323834581db85ed,246,91,29.31,58.48,2024-06-10T01:54:53.000Z
666632cb2323834581db85ee,185,92,29.38,56.66,2024-06-10T01:55:07.000Z
666632d12323834581db85ef,246,92,29.36,58.42,2024-06-10T01:55:13.000Z
666632df2323834581db85f0,185,93,29.4,56.63,2024-06-10T01:55:27.000Z
666632e52323834581db85f1,246,93,29.37,58.39,2024-06-10T01:55:33.000Z
666632f32323834581db85f2,185,94,29.41,56.44,2024-06-10T01:55:47.000Z
666632f92323834581db85f3,246,94,29.36,58.17,2024-06-10T01:55:53.000Z
666633072323834581db85f4,185,95,29.41,56.44,2024-06-10T01:56:07.000Z
6666330d2323834581db85f5,246,95,29.37,58.14,2024-06-10T01:56:13.000Z
6666331b2323834581db85f6,185,96,29.43,56.32,2024-06-10T01:56:27.000Z
6666332f2323834581db85f7,185,97,29.41,56.41,2024-06-10T01:56:47.000Z
666633352323834581db85f8,246,97,29.34,58.5,2024-06-10T01:56:53.000Z
666633432323834581db85f9,185,98,29.38,56.38,2024-06-10T01:57:07.000Z
666633992323834581db85fa,246,102,29.36,57.93,2024-06-10T01:58:33.000Z
666633a72323834581db85fb,185,103,29.41,56.41,2024-06-10T01:58:47.000Z
666633ad2323834581db85fc,246,103,29.36,57.99,2024-06-10T01:58:53.000Z
666633bb2323834581db85fd,185,104,29.41,56.29,2024-06-10T01:59:07.000Z
666633c12323834581db85fe,246,104,29.36,57.96,2024-06-10T01:59:13.000Z
666633cf2323834581db85ff,185,105,29.41,56.19,2024-06-10T01:59:27.000Z
666633d52323834581db8600,246,105,29.36,57.77,2024-06-10T01:59:33.000Z
666633e32323834581db8601,185,106,29.41,56.35,2024-06-10T01:59:47.000Z
666633e92323834581db8602,246,106,29.36,58.2,2024-06-10T01:59:53.000Z
666633f72323834581db8603,185,107,29.41,56.41,2024-06-10T02:00:07.000Z
666633fd2323834581db8604,246,107,29.33,58.8,2024-06-10T02:00:13.000Z
6666340b2323834581db8605,185,108,29.41,56.38,2024-06-10T02:00:27.000Z
666634112323834581db8606,246,108,29.34,58.5,2024-06-10T02:00:33.000Z
6666341f2323834581db8607,185,109,29.41,56.7,2024-06-10T02:00:47.000Z
666634252323834581db8608,246,109,29.36,57.62,2024-06-10T02:00:53.000Z
666634332323834581db8609,185,110,29.41,55.98,2024-06-10T02:01:07.000Z
666634392323834581db860a,246,110,29.36,57.71,2024-06-10T02:01:13.000Z
666634472323834581db860b,185,111,29.44,56.35,2024-06-10T02:01:27.000Z
6666345b2323834581db860c,185,112,29.44,56.13,2024-06-10T02:01:47.000Z
666634612323834581db860d,246,112,29.4,57.74,2024-06-10T02:01:53.000Z
6666346f2323834581db860e,185,113,29.44,56.29,2024-06-10T02:02:07.000Z
666634832323834581db860f,185,114,29.43,56.44,2024-06-10T02:02:27.000Z
666634972323834581db8610,185,115,29.41,56.29,2024-06-10T02:02:47.000Z
6666349d2323834581db8611,246,115,29.34,58.2,2024-06-10T02:02:53.000Z
666634b12323834581db8612,246,116,29.33,57.74,2024-06-10T02:03:13.000Z
666634bf2323834581db8613,185,117,29.43,56.26,2024-06-10T02:03:27.000Z
666634c52323834581db8614,246,117,29.33,58.5,2024-06-10T02:03:33.000Z
666634d32323834581db8615,185,118,29.43,56.66,2024-06-10T02:03:47.000Z
666634d92323834581db8616,246,118,29.34,58.29,2024-06-10T02:03:53.000Z
666634e72323834581db8617,185,119,29.44,56.47,2024-06-10T02:04:07.000Z
666634ed2323834581db8618,246,119,29.37,57.96,2024-06-10T02:04:13.000Z
666634fb2323834581db8619,185,120,29.43,56.13,2024-06-10T02:04:27.000Z
666635012323834581db861a,246,120,29.36,57.68,2024-06-10T02:04:33.000Z
6666350f2323834581db861b,185,121,29.44,55.9,2024-06-10T02:04:47.000Z
666635152323834581db861c,246,121,29.4,57.8,2024-06-10T02:04:53.000Z
666635232323834581db861d,185,122,29.44,56.35,2024-06-10T02:05:07.000Z
666635372323834581db861e,185,123,29.43,56.47,2024-06-10T02:05:27.000Z
6666353d2323834581db861f,246,123,29.37,58.17,2024-06-10T02:05:33.000Z
666635512323834581db8620,246,124,29.38,58.23,2024-06-10T02:05:53.000Z
666635652323834581db8621,246,125,29.37,57.9,2024-06-10T02:06:13.000Z
666635792323834581db8622,246,126,29.37,57.99,2024-06-10T02:06:33.000Z
6666358d2323834581db8623,246,127,29.38,57.93,2024-06-10T02:06:53.000Z
6666359b2323834581db8624,185,128,29.45,56.32,2024-06-10T02:07:07.000Z
666635a12323834581db8625,246,128,29.4,57.86,2024-06-10T02:07:13.000Z
666635af2323834581db8626,185,129,29.44,56.23,2024-06-10T02:07:27.000Z
666635c32323834581db8627,185,130,29.45,56.6,2024-06-10T02:07:47.000Z
666635c92323834581db8628,246,130,29.4,58.29,2024-06-10T02:07:53.000Z
666635d72323834581db8629,185,131,29.45,56.6,2024-06-10T02:08:07.000Z
666635dd2323834581db862a,246,131,29.37,58.17,2024-06-10T02:08:13.000Z
666635eb2323834581db862b,185,132,29.44,56.6,2024-06-10T02:08:27.000Z
666635f12323834581db862c,246,132,29.37,58.29,2024-06-10T02:08:33.000Z
666635ff2323834581db862d,185,133,29.43,56.75,2024-06-10T02:08:47.000Z
666636052323834581db862e,246,133,29.38,58.42,2024-06-10T02:08:53.000Z
666636132323834581db862f,185,134,29.44,56.69,2024-06-10T02:09:07.000Z
666636192323834581db8630,246,134,29.41,58.33,2024-06-10T02:09:13.000Z
666636272323834581db8631,185,135,29.45,56.57,2024-06-10T02:09:27.000Z
6666363b2323834581db8632,185,136,29.44,56.66,2024-06-10T02:09:47.000Z
666636412323834581db8633,246,136,29.37,58.14,2024-06-10T02:09:53.000Z
6666364f2323834581db8634,185,137,29.43,56.57,2024-06-10T02:10:07.000Z
666636632323834581db8635,185,138,29.43,56.63,2024-06-10T02:10:27.000Z
666636692323834581db8636,246,138,29.37,58.23,2024-06-10T02:10:33.000Z
666636772323834581db8637,185,139,29.45,56.81,2024-06-10T02:10:47.000Z
6666367d2323834581db8638,246,139,29.37,58.36,2024-06-10T02:10:53.000Z
6666368b2323834581db8639,185,140,29.43,56.63,2024-06-10T02:11:07.000Z
666636912323834581db863a,246,140,29.36,58.23,2024-06-10T02:11:13.000Z
6666369f2323834581db863b,185,141,29.41,56.5,2024-06-10T02:11:27.000Z
666636a52323834581db863c,246,141,29.37,58.11,2024-06-10T02:11:33.000Z
666636b32323834581db863d,185,142,29.44,56.32,2024-06-10T02:11:47.000Z
666636b92323834581db863e,246,142,29.38,57.71,2024-06-10T02:11:53.000Z
666636c72323834581db863f,185,143,29.44,56.13,2024-06-10T02:12:07.000Z
666636cd2323834581db8640,246,143,29.41,57.74,2024-06-10T02:12:13.000Z
666636db2323834581db8641,185,144,29.45,56.1,2024-06-10T02:12:27.000Z
666636e12323834581db8642,246,144,29.41,57.77,2024-06-10T02:12:33.000Z
666636ef2323834581db8643,185,145,29.48,5,2024-06-10T02:12:47.000Z
666636f52323834581db8644,246,145,29.41,57.83,2024-06-10T02:12:53.000Z
666637032323834581db8645,185,146,29.47,56.13,2024-06-10T02:13:07.000Z
666637092323834581db8646,246,146,29.4,57.8,2024-06-10T02:13:13.000Z
666637172323834581db8647,185,147,29.48,56.32,2024-06-10T02:13:27.000Z
6666372b2323834581db8648,185,148,29.48,56.41,2024-06-10T02:13:47.000Z
666637312323834581db8649,246,148,29.43,58.2,2024-06-10T02:13:53.000Z
6666373f2323834581db864a,185,149,29.48,56.23,2024-06-10T02:14:07.000Z
666637452323834581db864b,246,149,29.41,57.8,2024-06-10T02:14:13.000Z
666637532323834581db864c,185,150,29.48,56.7,2024-06-10T02:14:27.000Z
666637592323834581db864d,246,150,29.43,57.74,2024-06-10T02:14:33.000Z
666637672323834581db864e,185,151,29.48,56.13,2024-06-10T02:14:47.000Z
6666376d2323834581db864f,246,151,29.44,57.83,2024-06-10T02:14:53.000Z
6666377b2323834581db8650,185,152,29.48,56.23,2024-06-10T02:15:07.000Z
666637812323834581db8651,246,152,29.45,57.8,2024-06-10T02:15:13.000Z
6666378f2323834581db8652,185,153,29.48,56.7,2024-06-10T02:15:27.000Z
666637a32323834581db8653,185,154,29.5,56.4,2024-06-10T02:15:47.000Z
666637a92323834581db8654,246,154,29.44,57.59,2024-06-10T02:15:53.000Z
666637bd2323834581db8655,246,155,29.44,57.65,2024-06-10T02:16:13.000Z
666637cb2323834581db8656,185,156,29.5,56.19,2024-06-10T02:16:27.000Z
666637d12323834581db8657,246,156,29.47,57.83,2024-06-10T02:16:33.000Z
666637df2323834581db8658,185,157,29.51,56.19,2024-06-10T02:16:47.000Z
666637e52323834581db8659,246,157,29.48,57.9,2024-06-10T02:16:53.000Z
666637f92323834581db865a,246,158,29.48,57.86,2024-06-10T02:17:13.000Z
6666380d2323834581db865b,246,159,29.5,57.86,2024-06-10T02:17:33.000Z
6666381b2323834581db865c,185,160,29.51,56.32,2024-06-10T02:17:47.000Z
666638212323834581db865d,246,160,29.48,57.9,2024-06-10T02:17:53.000Z
6666382f2323834581db865e,185,161,29.51,56.32,2024-06-10T02:18:07.000Z
666638352323834581db865f,246,161,29.45,57.99,2024-06-10T02:18:13.000Z
666638432323834581db8660,185,162,29.51,56.32,2024-06-10T02:18:27.000Z
666638492323834581db8661,246,162,29.47,58.2,2024-06-10T02:18:33.000Z
666638572323834581db8662,185,163,29.5,56.35,2024-06-10T02:18:47.000Z
6666385d2323834581db8663,246,163,29.48,58.2,2024-06-10T02:18:53.000Z
666638712323834581db8664,246,164,29.47,58.8,2024-06-10T02:19:13.000Z
6666387f2323834581db8665,185,165,29.5,56.44,2024-06-10T02:19:27.000Z
666638852323834581db8666,246,165,29.44,58.11,2024-06-10T02:19:33.000Z
666638992323834581db8667,246,166,29.41,58.23,2024-06-10T02:19:53.000Z
666638a72323834581db8668,185,167,29.48,56.44,2024-06-10T02:20:07.000Z
666638ad2323834581db8669,246,167,29.43,58.5,2024-06-10T02:20:13.000Z
666638bb2323834581db866a,185,168,29.5,56.41,2024-06-10T02:20:27.000Z
666638c12323834581db866b,246,168,29.47,58.5,2024-06-10T02:20:33.000Z
666638d52323834581db866c,246,169,29.44,58.5,2024-06-10T02:20:53.000Z
666638e32323834581db866d,185,170,29.51,56.44,2024-06-10T02:21:07.000Z
666638e92323834581db866e,246,170,29.44,57.99,2024-06-10T02:21:13.000Z
666638f72323834581db866f,185,171,29.51,56.32,2024-06-10T02:21:27.000Z
666638fd2323834581db8670,246,171,29.45,57.99,2024-06-10T02:21:33.000Z
6666390b2323834581db8671,185,172,29.52,56.32,2024-06-10T02:21:47.000Z
666639112323834581db8672,246,172,29.48,57.9,2024-06-10T02:21:53.000Z
6666391f2323834581db8673,185,173,29.51,56.32,2024-06-10T02:22:07.000Z
666639252323834581db8674,246,173,29.45,58.2,2024-06-10T02:22:13.000Z
666639332323834581db8675,185,174,29.51,56.32,2024-06-10T02:22:27.000Z
666639392323834581db8676,246,174,29.43,58.2,2024-06-10T02:22:33.000Z
666639472323834581db8677,185,175,29.5,56.41,2024-06-10T02:22:47.000Z
6666394d2323834581db8678,246,175,29.4,58.29,2024-06-10T02:22:53.000Z
666639612323834581db8679,246,176,29.38,58.29,2024-06-10T02:23:13.000Z
6666396f2323834581db867a,185,177,29.47,56.35,2024-06-10T02:23:27.000Z
666639752323834581db867b,246,177,29.41,58.8,2024-06-10T02:23:33.000Z
666639892323834581db867c,246,178,29.44,58.14,2024-06-10T02:23:53.000Z
666639972323834581db867d,185,179,29.5,56.44,2024-06-10T02:24:07.000Z
6666399d2323834581db867e,246,179,29.47,58.8,2024-06-10T02:24:13.000Z
666639ab2323834581db867f,185,180,29.5,56.32,2024-06-10T02:24:27.000Z
666639b12323834581db8680,246,180,29.44,57.93,2024-06-10T02:24:33.000Z
666639bf2323834581db8681,185,181,29.5,56.32,2024-06-10T02:24:47.000Z
666639c52323834581db8682,246,181,29.48,57.86,2024-06-10T02:24:53.000Z
666639d32323834581db8683,185,182,29.51,56.32,2024-06-10T02:25:07.000Z
666639d92323834581db8684,246,182,29.44,57.93,2024-06-10T02:25:13.000Z
666639e72323834581db8685,185,183,29.5,5,2024-06-10T02:25:27.000Z
666639ed2323834581db8686,246,183,29.44,58.8,2024-06-10T02:25:33.000Z
66663a012323834581db8687,246,184,29.44,58.5,2024-06-10T02:25:53.000Z
66663a0f2323834581db8688,185,185,29.5,56.44,2024-06-10T02:26:07.000Z
66663a152323834581db8689,246,185,29.44,58.17,2024-06-10T02:26:13.000Z
66663a232323834581db868a,185,186,29.48,56.41,2024-06-10T02:26:27.000Z
66663a292323834581db868b,246,186,29.44,58,2024-06-10T02:26:33.000Z
66663a372323834581db868c,185,187,29.51,56.47,2024-06-10T02:26:47.000Z
66663a3d2323834581db868d,246,187,29.47,58.8,2024-06-10T02:26:53.000Z
66663a4b2323834581db868e,185,188,29.51,56.54,2024-06-10T02:27:07.000Z
66663a512323834581db868f,246,188,29.45,58.17,2024-06-10T02:27:13.000Z
66663a5f2323834581db8690,185,189,29.51,56.66,2024-06-10T02:27:27.000Z
66663a652323834581db8691,246,189,29.48,58.2,2024-06-10T02:27:33.000Z
66663a732323834581db8692,185,190,29.51,56.57,2024-06-10T02:27:47.000Z
66663a792323834581db8693,246,190,29.47,58.17,2024-06-10T02:27:53.000Z
66663a872323834581db8694,185,191,29.51,56.29,2024-06-10T02:28:07.000Z
66663a8d2323834581db8695,246,191,29.48,57.99,2024-06-10T02:28:13.000Z
66663a9b2323834581db8696,185,192,29.51,56.54,2024-06-10T02:28:27.000Z
66663aa12323834581db8697,246,192,29.47,58.14,2024-06-10T02:28:33.000Z
66663ab52323834581db8698,246,193,29.47,58.23,2024-06-10T02:28:53.000Z
66663ac32323834581db8699,185,194,29.5,56.63,2024-06-10T02:29:07.000Z
66663ac92323834581db869a,246,194,29.45,58.2,2024-06-10T02:29:13.000Z
66663aeb2323834581db869b,185,196,29.5,56.85,2024-06-10T02:29:47.000Z
66663af12323834581db869c,246,196,29.44,58.42,2024-06-10T02:29:53.000Z
66663aff2323834581db869d,185,197,29.5,56.69,2024-06-10T02:30:07.000Z
66663b052323834581db869e,246,197,29.44,58.29,2024-06-10T02:30:13.000Z
66663b132323834581db869f,185,198,29.48,56.72,2024-06-10T02:30:27.000Z
66663b192323834581db86a0,246,198,29.45,58.39,2024-06-10T02:30:33.000Z
66663b2d2323834581db86a1,246,199,29.48,58.23,2024-06-10T02:30:53.000Z
66663b412323834581db86a2,246,200,29.48,58.2,2024-06-10T02:31:13.000Z
66663b552323834581db86a3,246,201,29.48,57.99,2024-06-10T02:31:33.000Z
66663b632323834581db86a4,185,202,29.54,56.57,2024-06-10T02:31:47.000Z
66663b692323834581db86a5,246,202,29.5,58.11,2024-06-10T02:31:53.000Z
66663b7d2323834581db86a6,246,203,29.48,58.14,2024-06-10T02:32:13.000Z
66663b8b2323834581db86a7,185,204,29.51,56.57,2024-06-10T02:32:27.000Z
66663b912323834581db86a8,246,204,29.48,57.99,2024-06-10T02:32:33.000Z
66663b9f2323834581db86a9,185,205,29.51,56.54,2024-06-10T02:32:47.000Z
66663ba52323834581db86aa,246,205,29.5,58.17,2024-06-10T02:32:53.000Z
66663bb32323834581db86ab,185,206,29.52,56.6,2024-06-10T02:33:07.000Z
66663bb92323834581db86ac,246,206,29.51,58.17,2024-06-10T02:33:13.000Z
66663bc72323834581db86ad,185,207,29.52,56.47,2024-06-10T02:33:27.000Z
66663bdb2323834581db86ae,185,208,29.54,56.19,2024-06-10T02:33:47.000Z
66663be12323834581db86af,246,208,29.5,57.77,2024-06-10T02:33:53.000Z
66663bf52323834581db86b0,246,209,29.54,57.86,2024-06-10T02:34:13.000Z
66663c032323834581db86b1,185,210,29.54,56.26,2024-06-10T02:34:27.000Z
66663c092323834581db86b2,246,210,29.51,57.93,2024-06-10T02:34:33.000Z
66663c172323834581db86b3,185,211,29.54,56.29,2024-06-10T02:34:47.000Z
66663c1d2323834581db86b4,246,211,29.54,57.86,2024-06-10T02:34:53.000Z
66663c2b2323834581db86b5,185,212,29.54,56.38,2024-06-10T02:35:07.000Z
66663c312323834581db86b6,246,212,29.51,57.99,2024-06-10T02:35:13.000Z
66663c3f2323834581db86b7,185,213,29.55,56.41,2024-06-10T02:35:27.000Z
66663c452323834581db86b8,246,213,29.51,57.96,2024-06-10T02:35:33.000Z
66663c532323834581db86b9,185,214,29.54,56.26,2024-06-10T02:35:47.000Z
66663c592323834581db86ba,246,214,29.51,57.86,2024-06-10T02:35:53.000Z
66663c672323834581db86bb,185,215,29.55,56.32,2024-06-10T02:36:07.000Z
66663c6d2323834581db86bc,246,215,29.54,57.99,2024-06-10T02:36:13.000Z
66663c7b2323834581db86bd,185,216,29.56,56.44,2024-06-10T02:36:27.000Z
66663c812323834581db86be,246,216,29.55,58.2,2024-06-10T02:36:33.000Z
66663c8f2323834581db86bf,185,217,29.56,56.5,2024-06-10T02:36:47.000Z
66663c952323834581db86c0,246,217,29.55,58.8,2024-06-10T02:36:53.000Z
66663ca32323834581db86c1,185,218,29.56,56.57,2024-06-10T02:37:07.000Z
66663ca92323834581db86c2,246,218,29.51,58.11,2024-06-10T02:37:13.000Z
66663cb72323834581db86c3,185,219,29.55,56.63,2024-06-10T02:37:27.000Z
66663cbd2323834581db86c4,246,219,29.51,58.23,2024-06-10T02:37:33.000Z
66663ccb2323834581db86c5,185,220,29.55,56.54,2024-06-10T02:37:47.000Z
66663cd12323834581db86c6,246,220,29.51,58.14,2024-06-10T02:37:53.000Z
66663cdf2323834581db86c7,185,221,29.55,56.69,2024-06-10T02:38:07.000Z
66663ce52323834581db86c8,246,221,29.5,58.36,2024-06-10T02:38:13.000Z
66663cf32323834581db86c9,185,222,29.54,56.6,2024-06-10T02:38:27.000Z
66663d072323834581db86ca,185,223,29.55,56.57,2024-06-10T02:38:47.000Z
66663d1b2323834581db86cb,185,224,29.55,56.66,2024-06-10T02:39:07.000Z
66663d212323834581db86cc,246,224,29.54,58.23,2024-06-10T02:39:13.000Z
66663d2f2323834581db86cd,185,225,29.55,56.44,2024-06-10T02:39:27.000Z
66663d432323834581db86ce,185,226,29.55,56.44,2024-06-10T02:39:47.000Z
66663d492323834581db86cf,246,226,29.51,58.2,2024-06-10T02:39:53.000Z
66663d572323834581db86d0,185,227,29.55,56.5,2024-06-10T02:40:07.000Z
66663d5d2323834581db86d1,246,227,29.54,57.93,2024-06-10T02:40:13.000Z
66663d712323834581db86d2,246,228,29.54,57.86,2024-06-10T02:40:33.000Z
66663d852323834581db86d3,246,229,29.52,57.9,2024-06-10T02:40:53.000Z
66663d932323834581db86d4,185,230,29.55,56.38,2024-06-10T02:41:07.000Z
66663d992323834581db86d5,246,230,29.54,57.9,2024-06-10T02:41:13.000Z
66663da72323834581db86d6,185,231,29.56,56.32,2024-06-10T02:41:27.000Z
66663dad2323834581db86d7,246,231,29.51,57.86,2024-06-10T02:41:33.000Z
66663dc12323834581db86d8,246,232,29.54,57.71,2024-06-10T02:41:53.000Z
66663dcf2323834581db86d9,185,233,29.55,56.35,2024-06-10T02:42:07.000Z
66663dd52323834581db86da,246,233,29.54,57.77,2024-06-10T02:42:13.000Z
66663de42323834581db86db,185,234,29.56,56.35,2024-06-10T02:42:28.000Z
66663df72323834581db86dc,185,235,29.55,56.47,2024-06-10T02:42:47.000Z
66663dfd2323834581db86dd,246,235,29.55,58.5,2024-06-10T02:42:53.000Z
66663e0b2323834581db86de,185,236,29.55,56.54,2024-06-10T02:43:07.000Z
66663e1f2323834581db86df,185,237,29.58,56.88,2024-06-10T02:43:27.000Z
66663e252323834581db86e0,246,237,29.55,58.42,2024-06-10T02:43:33.000Z
66663e332323834581db86e1,185,238,29.59,56.81,2024-06-10T02:43:47.000Z
66663e392323834581db86e2,246,238,29.56,58.33,2024-06-10T02:43:53.000Z
66663e472323834581db86e3,185,239,29.59,56.75,2024-06-10T02:44:07.000Z
66663e4d2323834581db86e4,246,239,29.55,58.33,2024-06-10T02:44:13.000Z
66663e5b2323834581db86e5,185,240,29.59,56.78,2024-06-10T02:44:27.000Z
66663e612323834581db86e6,246,240,29.56,58.39,2024-06-10T02:44:33.000Z
66663e6f2323834581db86e7,185,241,29.59,56.85,2024-06-10T02:44:47.000Z
66663e752323834581db86e8,246,241,29.55,58.45,2024-06-10T02:44:53.000Z
66663e832323834581db86e9,185,242,29.62,56.81,2024-06-10T02:45:07.000Z
66663e9d2323834581db86ea,246,243,29.59,58.36,2024-06-10T02:45:33.000Z
66663eab2323834581db86eb,185,244,29.62,56.75,2024-06-10T02:45:47.000Z
66663eb12323834581db86ec,246,244,29.58,58.36,2024-06-10T02:45:53.000Z
66663ebf2323834581db86ed,185,245,29.62,56.72,2024-06-10T02:46:07.000Z
66663ec52323834581db86ee,246,245,29.58,58.36,2024-06-10T02:46:13.000Z
66663ed32323834581db86ef,185,246,29.62,56.78,2024-06-10T02:46:27.000Z
66663ed92323834581db86f0,246,246,29.58,58.45,2024-06-10T02:46:33.000Z
66663ee72323834581db86f1,185,247,29.63,56.85,2024-06-10T02:46:47.000Z
66663eed2323834581db86f2,246,247,29.61,58.48,2024-06-10T02:46:53.000Z
66663f0f2323834581db86f3,185,249,29.66,56.88,2024-06-10T02:47:27.000Z
66663f152323834581db86f4,246,249,29.62,58.51,2024-06-10T02:47:33.000Z
66663f232323834581db86f5,185,250,29.68,56.88,2024-06-10T02:47:47.000Z
66663f292323834581db86f6,246,250,29.62,58.54,2024-06-10T02:47:53.000Z
66663f372323834581db86f7,185,251,29.68,56.88,2024-06-10T02:48:07.000Z
66663f3d2323834581db86f8,246,251,29.61,58.57,2024-06-10T02:48:13.000Z
66663f4b2323834581db86f9,185,252,29.69,56.85,2024-06-10T02:48:27.000Z
66663f512323834581db86fa,246,252,29.63,58.51,2024-06-10T02:48:33.000Z
66663f5f2323834581db86fb,185,253,29.69,56.75,2024-06-10T02:48:47.000Z
66663f652323834581db86fc,246,253,29.62,58.48,2024-06-10T02:48:53.000Z
66663f732323834581db86fd,185,254,29.69,56.44,2024-06-10T02:49:07.000Z
66663f9b2323834581db86fe,185,256,29.69,56.78,2024-06-10T02:49:47.000Z
66663fa12323834581db86ff,246,256,29.62,58.57,2024-06-10T02:49:53.000Z
66663faf2323834581db8700,185,257,29.7,56.72,2024-06-10T02:50:07.000Z
66663fb52323834581db8701,246,257,29.62,58.45,2024-06-10T02:50:13.000Z
66663fc32323834581db8702,185,258,29.69,56.69,2024-06-10T02:50:27.000Z
66663fc92323834581db8703,246,258,29.63,58.48,2024-06-10T02:50:33.000Z
66663fd72323834581db8704,185,259,29.69,56.78,2024-06-10T02:50:47.000Z
66663feb2323834581db8705,185,260,29.72,56.75,2024-06-10T02:51:07.000Z
66663ff12323834581db8706,246,260,29.66,58.54,2024-06-10T02:51:13.000Z
666640052323834581db8707,246,261,29.66,58.48,2024-06-10T02:51:33.000Z
666640192323834581db8708,246,262,29.66,58.54,2024-06-10T02:51:53.000Z
666640272323834581db8709,185,263,29.72,56.81,2024-06-10T02:52:07.000Z
6666402d2323834581db870a,246,263,29.68,58.48,2024-06-10T02:52:13.000Z
6666403b2323834581db870b,185,264,29.73,56.85,2024-06-10T02:52:27.000Z
666640412323834581db870c,246,264,29.69,58.54,2024-06-10T02:52:33.000Z
6666404f2323834581db870d,185,265,29.75,56.88,2024-06-10T02:52:47.000Z
666640552323834581db870e,246,265,29.69,58.54,2024-06-10T02:52:53.000Z
666640692323834581db870f,246,266,29.69,58.54,2024-06-10T02:53:13.000Z
666640772323834581db8710,185,267,29.76,56.69,2024-06-10T02:53:27.000Z
6666407d2323834581db8711,246,267,29.68,58.48,2024-06-10T02:53:33.000Z
666640912323834581db8712,246,268,29.7,58.42,2024-06-10T02:53:53.000Z
666640a52323834581db8713,246,269,29.7,58.33,2024-06-10T02:54:13.000Z
666640b32323834581db8714,185,270,29.76,56.47,2024-06-10T02:54:27.000Z
666640b92323834581db8715,246,270,29.69,58.17,2024-06-10T02:54:33.000Z
666640cd2323834581db8716,246,271,29.7,58.11,2024-06-10T02:54:53.000Z
666640db2323834581db8717,185,272,29.76,56.47,2024-06-10T02:55:07.000Z
666640ef2323834581db8718,185,273,29.76,56.66,2024-06-10T02:55:27.000Z
666640f52323834581db8719,246,273,29.69,58.51,2024-06-10T02:55:33.000Z
666641032323834581db871a,185,274,29.76,56.81,2024-06-10T02:55:47.000Z
666641092323834581db871b,246,274,29.69,58.54,2024-06-10T02:55:53.000Z
666641172323834581db871c,185,275,29.76,56.81,2024-06-10T02:56:07.000Z
6666411d2323834581db871d,246,275,29.69,5,2024-06-10T02:56:13.000Z
666641312323834581db871e,246,276,29.69,58.6,2024-06-10T02:56:33.000Z
6666413f2323834581db871f,185,277,29.75,56.54,2024-06-10T02:56:47.000Z
666641532323834581db8720,185,278,29.73,56.57,2024-06-10T02:57:07.000Z
666641592323834581db8721,246,278,29.68,58.36,2024-06-10T02:57:13.000Z
666641672323834581db8722,185,279,29.72,56.72,2024-06-10T02:57:27.000Z
6666417b2323834581db8723,185,280,29.73,56.78,2024-06-10T02:57:47.000Z
6666418f2323834581db8724,185,281,29.73,56.75,2024-06-10T02:58:07.000Z
666641952323834581db8725,246,281,29.68,58.45,2024-06-10T02:58:13.000Z
666641a92323834581db8726,246,282,29.68,58.39,2024-06-10T02:58:33.000Z
666641d12323834581db8727,246,284,29.66,58.63,2024-06-10T02:59:13.000Z
666641df2323834581db8728,185,285,29.7,57,2024-06-10T02:59:27.000Z
666641e52323834581db8729,246,285,29.66,58.66,2024-06-10T02:59:33.000Z
666641f32323834581db872a,185,286,29.69,56.91,2024-06-10T02:59:47.000Z
666641f92323834581db872b,246,286,29.68,58.6,2024-06-10T02:59:53.000Z
666642072323834581db872c,185,287,29.69,56.85,2024-06-10T03:00:07.000Z
6666420d2323834581db872d,246,287,29.66,58.51,2024-06-10T03:00:13.000Z
6666421b2323834581db872e,185,288,29.69,56.97,2024-06-10T03:00:27.000Z
666642212323834581db872f,246,288,29.65,58.57,2024-06-10T03:00:33.000Z
666642352323834581db8730,246,289,29.65,58.48,2024-06-10T03:00:53.000Z
666642492323834581db8731,246,290,29.65,58.45,2024-06-10T03:01:13.000Z
6666426b2323834581db8732,185,292,29.66,56.91,2024-06-10T03:01:47.000Z
666642712323834581db8733,246,292,29.66,58.51,2024-06-10T03:01:53.000Z
